financial_year,csr_state,csr_development_sector,total_csr_spent_inr,total_projects,average_project_spend_inr,median_project_spend_inr,maximum_project_spend_inr,minimum_project_spend_inr,total_csr_spent_cr,average_project_spend_cr,sector_project_share,sector_spending_share
FY 2024-25,Telangana,Environmental sustainability,985071746.41,289,3408552.7557439446,1000000.0,87026597.0,0.0,98.50717464099999,0.34085527557439443,0.06014568158168574,0.0686416168916804
FY 2024-25,Telangana,Rural development projects,765722103.75,257,2979463.4387159534,1000000.0,44542000.0,0.0,76.572210375,0.29794634387159535,0.05348595213319459,0.05335692905887355
FY 2024-25,Telangana,"Poverty, Eradicating Hunger, Malnutrition",633207615.09,341,1856913.827243402,800000.0,60000000.0,0.0,63.320761509,0.1856913827243402,0.07096774193548387,0.0441230749803801
FY 2024-25,Telangana,Vocational skills,621134485.54,175,3549339.9173714286,1473150.0,60996914.99999999,0.0,62.113448553999994,0.35493399173714285,0.036420395421436005,0.04328179703664157
FY 2024-25,Telangana,Livelihood enhancement projects,591090556.5,173,3416708.4190751445,917139.0,114182493.0,0.0,59.10905565,0.34167084190751446,0.03600416233090531,0.04118828062567939
FY 2024-25,Telangana,Women empowerment,358989379.56,135,2659180.5893333335,897600.0000000001,121865426.21,0.0,35.898937956,0.26591805893333337,0.02809573361082206,0.025015042355791405
FY 2024-25,Telangana,Training to promote sports,195295624.21,112,1743710.9304464287,450000.0,70000000.0,0.0,19.529562421,0.17437109304464288,0.023309053069719043,0.013608559444019314
FY 2024-25,Telangana,Art and culture,181649133.37,89,2041001.4985393258,500000.0,24299844.0,0.0,18.164913337,0.20410014985393257,0.018522372528616025,0.012657646782511273
FY 2024-25,Telangana,Special education,174003005.44,127,1370102.40503937,500000.0,21100750.0,10000.0,17.400300544,0.137010240503937,0.026430801248699273,0.012124850480121548
FY 2024-25,Telangana,Safe drinking water,162200257.16,88,1843184.7404545455,458961.0,38075089.0,0.0,16.220025716,0.18431847404545454,0.018314255983350677,0.011302413202169712
FY 2024-25,Telangana,Conservation of natural resources,157896837.94,35,4511338.2268571425,2000000.0,24680039.0,0.0,15.789683794,0.4511338226857142,0.007284079084287201,0.011002543010480561
FY 2024-25,Telangana,Animal welfare,93294312.15,69,1352091.4804347828,500000.0,9889800.0,0.0,9.329431215000001,0.13520914804347828,0.014360041623309052,0.006500919812299405
FY 2024-25,Telangana,Sanitation,78891494.9,50,1577829.898,435000.0,9255000.0,0.0,7.88914949,0.1577829898,0.01040582726326743,0.005497304931009425
FY 2024-25,Telangana,Gender equality,76733435.37,44,1743941.7129545456,970000.0,13826212.0,50000.0,7.673343537,0.17439417129545456,0.009157127991675338,0.005346927361022715
FY 2024-25,Telangana,Socio-economic equalities,69470816.0,30,2315693.8666666667,473000.0,36644710.0,0.0,6.9470816,0.23156938666666668,0.006243496357960458,0.004840854642723324
FY 2024-25,Telangana,Senior Citizens Welfare,62234047.0,50,1244680.94,346608.0,8050000.000000001,1.0,6.2234047,0.124468094,0.01040582726326743,0.004336583225903256
FY 2024-25,Telangana,Setting up orphanage,43427315.0,44,986984.4318181818,550000.0,5322000.0,10000.0,4.3427315,0.09869844318181818,0.009157127991675338,0.0030260954389647334
FY 2024-25,Telangana,Setting up homes and hostels for women,38027795.0,14,2716271.0714285714,769701.5,25268392.0,0.0,3.8027795,0.27162710714285715,0.0029136316337148803,0.0026498469224585006
FY 2024-25,Telangana,Agro forestry,23208880.0,8,2901110.0,900000.0,17500000.0,110200.0,2.320888,0.290111,0.0016649323621227888,0.0016172375821871515
FY 2024-25,Telangana,"Armed Forces, Veterans, War Widows/ Dependants",8445000.0,9,938333.3333333334,300000.0,2500000.0,0.0,0.8445,0.09383333333333334,0.0018730489073881373,0.000588463182263448
FY 2024-25,Telangana,Slum area development,7535139.0,5,1507027.8,1000000.0,3286039.0,190000.0,0.7535139,0.15070278,0.001040582726326743,0.0005250623889564731
FY 2024-25,Tripura,Health care,42426710.89,28,1515239.6746428572,1091571.5,6300232.999999999,0.0,4.242671089,0.1515239674642857,0.2916666666666667,0.26744868892360624
FY 2024-25,Tripura,Environmental sustainability,40894749.5,7,5842107.071428572,500000.0,35997815.0,292250.0,4.08947495,0.5842107071428572,0.07291666666666667,0.2577915400039228
FY 2024-25,Tripura,Education,25424310.0,24,1059346.25,280224.0,6452250.000000001,0.0,2.542431,0.105934625,0.25,0.16026927927354426
FY 2024-25,Tripura,Livelihood enhancement projects,17007511.0,6,2834585.1666666665,1994794.5,10000000.0,97922.0,1.7007511,0.28345851666666666,0.0625,0.10721162266377636
FY 2024-25,Tripura,Rural development projects,15752736.0,5,3150547.2,1811770.0,10709000.0,0.0,1.5752736,0.31505472,0.052083333333333336,0.09930179600966219
FY 2024-25,Tripura,Sanitation,7353935.0,7,1050562.142857143,596295.0,3814908.0,0.0,0.7353935,0.1050562142857143,0.07291666666666667,0.04635759484817844
FY 2024-25,Tripura,"Poverty, Eradicating Hunger, Malnutrition",2900623.0,4,725155.75,165672.5,2564278.0,5000.0,0.2900623,0.072515575,0.041666666666666664,0.018284891808441044
FY 2024-25,Tripura,Safe drinking water,2183040.2,6,363840.0333333334,92025.1,1500000.0,0.0,0.21830402000000002,0.03638400333333334,0.0625,0.013761407073748469
FY 2024-25,Tripura,Training to promote sports,2099000.0,2,1049500.0,1049500.0,1549000.0,550000.0,0.2099,0.10495,0.020833333333333332,0.013231636067809485
FY 2024-25,Tripura,Animal welfare,997740.0,2,498870.0,498870.0,500000.0,497740.0,0.099774,0.049887,0.020833333333333332,0.006289534335538941
FY 2024-25,Tripura,Women empowerment,784600.0,1,784600.0,784600.0,784600.0,784600.0,0.07846,0.07846,0.010416666666666666,0.0049459464787057275
FY 2024-25,Tripura,Senior Citizens Welfare,710000.0,2,355000.0,355000.0,580000.0,130000.0,0.071,0.0355,0.020833333333333332,0.004475684425033223
FY 2024-25,Tripura,Art and culture,100000.0,1,100000.0,100000.0,100000.0,100000.0,0.01,0.01,0.010416666666666666,0.0006303780880328483
FY 2024-25,Tripura,Vocational skills,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0
FY 2024-25,Uttar Pradesh,Education,6074992534.93,1901,3195682.553882167,1000000.0,137500000.0,0.0,607.4992534930001,0.3195682553882167,0.3282113259668508,0.276706575549217
FY 2024-25,Uttar Pradesh,Health care,5504615613.25,1214,4534279.747322899,1100000.0,275754444.0,0.0,550.461561325,0.4534279747322899,0.20959944751381215,0.25072678316874863
FY 2024-25,Uttar Pradesh,Livelihood enhancement projects,2153187808.53,157,13714572.028853504,1319458.0,1052846091.0,0.0,215.31878085300002,1.3714572028853504,0.02710635359116022,0.0980743962378424
FY 2024-25,Uttar Pradesh,Environmental sustainability,1708319403.02,382,4472040.322041885,1130662.7049999996,108376345.82,0.0,170.831940302,0.4472040322041885,0.06595303867403315,0.07781132392114021
FY 2024-25,Uttar Pradesh,Rural development projects,1668409103.09,262,6367973.67591603,1284492.895,206121642.61,0.0,166.84091030899998,0.636797367591603,0.04523480662983426,0.07599347108275813
FY 2024-25,Uttar Pradesh,"Poverty, Eradicating Hunger, Malnutrition",1190645520.6,517,2302989.4015473886,500000.0,59833999.99999999,0.0,119.06455206,0.23029894015473887,0.08926104972375691,0.0542320739990896
FY 2024-25,Uttar Pradesh,Vocational skills,702937387.91,224,3138113.3388839285,1640944.025,50000000.0,0.0,70.293738791,0.31381133388839283,0.03867403314917127,0.03201771793392482
FY 2024-25,Uttar Pradesh,Animal welfare,539574701.65,223,2419617.4961883407,825000.0,68285000.0,0.0,53.957470165,0.24196174961883407,0.038501381215469616,0.024576798586680455
FY 2024-25,Uttar Pradesh,Sanitation,402072582.01,97,4145078.1650515464,639560.0,70591000.0,0.0,40.207258201,0.4145078165051546,0.016747237569060772,0.018313788313404203
FY 2024-25,Uttar Pradesh,Women empowerment,396434416.12,132,3003291.0312121212,770006.125,62626422.0,2250.0,39.643441612000004,0.30032910312121214,0.022790055248618785,0.018056978520333687
FY 2024-25,Uttar Pradesh,Art and culture,300211894.02,139,2159797.798705036,400000.0,90000000.0,0.0,30.021189401999997,0.21597977987050357,0.023998618784530388,0.013674190487606227
FY 2024-25,Uttar Pradesh,Gender equality,253992301.19,40,6349807.52975,2612892.5,40411939.04,21825.0,25.399230119,0.634980752975,0.006906077348066298,0.011568959052055862
FY 2024-25,Uttar Pradesh,Special education,229414773.45,90,2549053.038333333,942000.0,19938328.28,0.0,22.941477345,0.2549053038333333,0.015538674033149171,0.01044949042764221
FY 2024-25,Uttar Pradesh,Safe drinking water,218267178.46,102,2139874.298627451,473460.5,35000000.0,0.0,21.826717846,0.2139874298627451,0.01761049723756906,0.009941734604477557
FY 2024-25,Uttar Pradesh,Training to promote sports,187532798.24,98,1913599.9820408165,657123.5,32705760.0,0.0,18.753279824,0.19135999820408164,0.01691988950276243,0.008541830809797129
FY 2024-25,Uttar Pradesh,Senior Citizens Welfare,155084253.04,78,1988259.6543589742,625000.0,41000000.0,0.0,15.508425304,0.19882596543589742,0.013466850828729282,0.007063849434146031
FY 2024-25,Uttar Pradesh,Conservation of natural resources,92638443.00999999,47,1971030.7023404252,691875.0,12320000.0,0.0,9.263844300999999,0.19710307023404253,0.0081146408839779,0.004219538737228056
FY 2024-25,Uttar Pradesh,Socio-economic equalities,47037612.0,33,1425382.1818181819,500000.0,8000000.0,7800.0,4.7037612,0.1425382181818182,0.005697513812154696,0.002142490951831718
FY 2024-25,Uttar Pradesh,Slum area development,39731182.0,8,4966397.75,4522560.0,13587431.0,168000.0,3.9731182,0.496639775,0.0013812154696132596,0.0018096942918909068
FY 2024-25,Uttar Pradesh,Agro forestry,32407154.0,9,3600794.888888889,335523.0,21254375.0,0.0,3.2407154,0.3600794888888889,0.001553867403314917,0.0014760960700899754
FY 2024-25,Uttar Pradesh,Setting up homes and hostels for women,27748396.67,16,1734274.791875,1096500.0,6860000.000000001,5000.0,2.774839667,0.1734274791875,0.0027624309392265192,0.0012638968320354438
FY 2024-25,Uttar Pradesh,Setting up orphanage,16551565.0,14,1182254.642857143,500000.0,7200000.0,15000.0,1.6551565,0.1182254642857143,0.0024171270718232043,0.0007538983537504954
FY 2024-25,Uttar Pradesh,"Armed Forces, Veterans, War Widows/ Dependants",12830787.03,9,1425643.0033333332,400000.0,5413392.0,40000.0,1.283078703,0.1425643003333333,0.001553867403314917,0.0005844226343092153
FY 2024-25,Uttarakhand,Education,1872395178.72,477,3925356.7688050317,1000000.0,604387248.98,0.0,187.239517872,0.39253567688050317,0.35073529411764703,0.362111999348564
FY 2024-25,Uttarakhand,Health care,1160005660.94,246,4715470.166422765,1004640.5,242800000.0,0.0,116.000566094,0.4715470166422765,0.18088235294117647,0.2243393776658783
FY 2024-25,Uttarakhand,Rural development projects,526754198.67,91,5788507.677692308,700000.0000000001,236474100.0,0.0,52.675419867,0.5788507677692308,0.06691176470588235,0.10187166588200686
FY 2024-25,Uttarakhand,Environmental sustainability,379750204.08,138,2751813.073043478,979031.2349999994,28448198.0,0.0,37.975020408,0.2751813073043478,0.10147058823529412,0.07344181784661478
FY 2024-25,Uttarakhand,Art and culture,306895164.36,52,5901830.083846154,1000000.0,62575600.0,3100.0,30.689516436,0.5901830083846153,0.03823529411764706,0.059352012235353184
FY 2024-25,Uttarakhand,Livelihood enhancement projects,246313242.94,54,4561356.350740741,1000000.0,27790740.0,23210.0,24.631324294,0.4561356350740741,0.039705882352941174,0.04763576721448606
FY 2024-25,Uttarakhand,Special education,121315167.0,19,6385008.7894736845,500000.0,93620195.0,25000.0,12.1315167,0.6385008789473684,0.013970588235294118,0.023461755388467714
FY 2024-25,Uttarakhand,Vocational skills,120093699.69,42,2859373.802142857,922291.5,25000000.0,0.0,12.009369969,0.2859373802142857,0.030882352941176472,0.02322552963079118
FY 2024-25,Uttarakhand,"Poverty, Eradicating Hunger, Malnutrition",115771117.0,50,2315422.34,500000.0,28500000.0,20861.0,11.5771117,0.23154223399999999,0.03676470588235294,0.022389563442662335
FY 2024-25,Uttarakhand,Sanitation,65779191.43,20,3288959.5715,1180231.5,32870000.0,82000.0,6.577919143,0.32889595715000003,0.014705882352941176,0.012721371425733203
FY 2024-25,Uttarakhand,Agro forestry,45290347.0,9,5032260.777777778,1500000.0,22400000.000000004,62500.0,4.5290347,0.5032260777777778,0.006617647058823529,0.008758929893513005
FY 2024-25,Uttarakhand,Women empowerment,37995030.0,28,1356965.357142857,488924.5,7973163.0,0.0,3.799503,0.1356965357142857,0.020588235294117647,0.0073480515411357625
FY 2024-25,Uttarakhand,Training to promote sports,31821640.29,26,1223909.2419230768,223188.5,13377773.0,0.0,3.182164029,0.12239092419230768,0.01911764705882353,0.006154148397156217
FY 2024-25,Uttarakhand,Conservation of natural resources,28358548.0,14,2025610.5714285714,1100000.0,12948320.0,55068.0,2.8358548,0.20256105714285713,0.010294117647058823,0.005484403416335571
FY 2024-25,Uttarakhand,Animal welfare,25805411.8,35,737297.48,342000.0,5699999.999999999,4725.0,2.58054118,0.073729748,0.025735294117647058,0.004990639458545841
FY 2024-25,Uttarakhand,Slum area development,23348369.0,4,5837092.25,801684.5,21600000.0,145000.0,2.3348369,0.583709225,0.0029411764705882353,0.004515459490713824
FY 2024-25,Uttarakhand,Gender equality,17884817.8,9,1987201.977777778,1100000.0,4100000.0,488353.0,1.7884817800000001,0.1987201977777778,0.006617647058823529,0.003458835616085112
FY 2024-25,Uttarakhand,Safe drinking water,12253015.02,20,612650.7509999999,180000.0,1961138.8,0.0,1.225301502,0.0612650751,0.014705882352941176,0.002369672715122758
FY 2024-25,Uttarakhand,Senior Citizens Welfare,12034064.77,10,1203406.477,1000000.0,3617338.77,180000.0,1.203406477,0.1203406477,0.007352941176470588,0.0023273288158826583
FY 2024-25,Uttarakhand,Socio-economic equalities,10024563.0,6,1670760.5,1162281.5,4500000.0,100000.0,1.0024563,0.16707605,0.004411764705882353,0.0019387010775188897
FY 2024-25,Uttarakhand,"Armed Forces, Veterans, War Widows/ Dependants",6150000.0,4,1537500.0,560250.0,5000000.0,29500.0,0.615,0.15375,0.0029411764705882353,0.0011893796893431836
FY 2024-25,Uttarakhand,Setting up orphanage,4223956.0,5,844791.2,123956.0,2200000.0,100000.0,0.4223956,0.08447911999999999,0.003676470588235294,0.000816892272370614
FY 2024-25,Uttarakhand,Setting up homes and hostels for women,500000.0,1,500000.0,500000.0,500000.0,500000.0,0.05,0.05,0.0007352941176470588,9.669753571895802e-05
FY 2024-25,West Bengal,Education,3320683658.9,1455,2282256.81024055,500000.0,355202000.0,0.0,332.06836589,0.228225681024055,0.30917977050573736,0.3115779616411181
FY 2024-25,West Bengal,Health care,2342298226.9900002,1108,2113987.5694855596,500000.0,171452209.00000003,0.0,234.22982269900004,0.21139875694855595,0.23544411389715258,0.21977658280250142
FY 2024-25,West Bengal,"Poverty, Eradicating Hunger, Malnutrition",1116540995.55,458,2437862.43569869,300000.0,256876219.04,0.0,111.654099555,0.243786243569869,0.09732256693582661,0.10476444106616725
FY 2024-25,West Bengal,Rural development projects,567664959.73,178,3189128.987247191,530461.5,107062350.0,0.0,56.766495973000005,0.31891289872471906,0.037824054398640033,0.05326369784538611
FY 2024-25,West Bengal,Art and culture,535200532.15999997,133,4024064.151578947,360000.0,133304141.0,3.0,53.520053215999994,0.4024064151578947,0.028261793455163622,0.05021757806791322
FY 2024-25,West Bengal,Environmental sustainability,465790259.6,247,1885790.5246963564,546000.0,33452268.0,0.0,46.57902596,0.18857905246963563,0.052486187845303865,0.04370484952683827
FY 2024-25,West Bengal,Vocational skills,444300412.92,164,2709148.859268293,796620.0,63462125.0,0.0,44.430041292,0.2709148859268293,0.03484912877178071,0.04168846877145112
FY 2024-25,West Bengal,Livelihood enhancement projects,357425704.97,163,2192795.73601227,500000.0,53828726.67,0.0,35.742570497,0.21927957360122702,0.034636634084147896,0.033537061651209205
FY 2024-25,West Bengal,Sanitation,317431208.81,61,5203790.308360656,550488.0,241988147.9,0.0,31.743120881,0.5203790308360656,0.01296217594560136,0.02978439958808325
FY 2024-25,West Bengal,Animal welfare,262224733.71,175,1498427.0497714286,360000.0,125000000.0,5100.0,26.222473371,0.14984270497714286,0.0371865703357416,0.024604405722980442
FY 2024-25,West Bengal,Training to promote sports,201237450.28,101,1992450.0027722772,400000.0,50000000.0,0.0,20.123745028000002,0.19924500027722772,0.021461963450913727,0.018882001721557677
FY 2024-25,West Bengal,Women empowerment,170278475.15,85,2003276.1782352943,500000.0,34039208.0,0.0,17.027847515,0.20032761782352942,0.01806204844878878,0.01597713773680256
FY 2024-25,West Bengal,Special education,132115099.57000001,98,1348113.2609183674,466514.5,27475000.0,0.0,13.211509957,0.13481132609183674,0.0208244793880153,0.012396288732805665
FY 2024-25,West Bengal,Safe drinking water,129262690.31,78,1657213.9783333333,507331.5,22500000.0,0.0,12.926269031,0.16572139783333334,0.016574585635359115,0.012128648706145776
FY 2024-25,West Bengal,Senior Citizens Welfare,102510861.27,54,1898349.2827777776,583950.2,43400000.0,6284.0,10.251086126999999,0.18983492827777776,0.011474713132171696,0.009618538976146385
FY 2024-25,West Bengal,Conservation of natural resources,45264204.0,22,2057463.8181818181,985769.0,11578677.0,8000.0,4.5264204,0.2057463818181818,0.004674883127921802,0.0042471159153713465
FY 2024-25,West Bengal,Gender equality,43877634.03,24,1828234.75125,664962.0,17118016.0,5400.0,4.387763403,0.182823475125,0.005099872503187421,0.004117014800871178
FY 2024-25,West Bengal,Agro forestry,38046000.0,3,12682000.0,3200000.0,34711000.0,135000.0,3.8046,1.2682,0.0006374840628984276,0.0035698357164574957
FY 2024-25,West Bengal,Socio-economic equalities,28199751.02,44,640903.4322727273,275500.0,5485800.0,8000.0,2.819975102,0.06409034322727272,0.009349766255843604,0.0026459674705988723
FY 2024-25,West Bengal,Setting up homes and hostels for women,14597560.0,21,695121.9047619047,498000.0,2950000.0,10000.0,1.459756,0.06951219047619048,0.004462388440288993,0.001369681203309974
FY 2024-25,West Bengal,Setting up orphanage,13761507.0,18,764528.1666666666,480345.0,6344279.0,9733.0,1.3761507,0.07645281666666666,0.003824904377390565,0.0012912348000020985
FY 2024-25,West Bengal,"Armed Forces, Veterans, War Widows/ Dependants",4659896.0,5,931979.2,393896.0,3000000.0,50000.0,0.4659896,0.09319791999999999,0.0010624734381640458,0.0004372355352935241
FY 2024-25,West Bengal,Slum area development,4261476.0,11,387406.9090909091,482000.0,900000.0,540.0,0.4261476,0.038740690909090915,0.002337441563960901,0.00039985200098897184
